EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate,SalaryBand,AgeGroup,TenureGroup
1177,Marketing,Content Strategist,Female,34,Divorced,Bachelor's,67400.0,16,4,56,16,No,14,No,No,2007-10-17,High (65K-90K),26-35,8+ yrs
1178,Operations,Operations Manager,Male,41,Married,Bachelor's,86900.0,9,4,25,1,No,13,No,No,2014-07-11,High (65K-90K),36-45,8+ yrs
1179,IT,IT Support,Female,36,Single,Bachelor's,74900.0,7,2,50,1,No,13,No,No,2016-11-14,High (65K-90K),36-45,4-7 yrs
1180,Sales,Sales Manager,Female,28,Single,Master's,85700.0,2,3,28,6,No,11,No,No,2021-09-26,High (65K-90K),26-35,2-3 yrs
1181,Engineering,Qa Engineer,Female,42,Married,Bachelor's,85500.0,1,5,30,1,Yes,11,No,No,2022-08-31,High (65K-90K),36-45,0-1 yrs
1182,Finance,Finance Manager,Male,28,Divorced,High School,87300.0,3,3,55,15,No,7,Yes,No,2020-11-07,High (65K-90K),26-35,2-3 yrs
1183,IT,IT Support,Female,26,Married,Master's,87100.0,1,4,39,1,Yes,21,No,Yes,2022-06-30,High (65K-90K),26-35,0-1 yrs
1184,Marketing,Marketing Executive,Male,34,Divorced,Bachelor's,64000.0,6,3,26,3,No,12,No,No,2017-06-15,Medium (45K-65K),26-35,4-7 yrs
1185,Customer Support,Support Team Lead,Male,25,Divorced,Bachelor's,64700.0,4,2,35,12,No,10,Yes,No,2019-10-24,Medium (45K-65K),18-25,4-7 yrs
1186,Customer Support,Support Team Lead,Male,30,Single,Bachelor's,60400.0,0,5,67,16,No,13,Yes,No,2023-08-01,Medium (45K-65K),26-35,0-1 yrs
1187,Customer Support,Support Team Lead,Female,43,Married,Bachelor's,64400.0,2,4,49,1,No,12,No,No,2021-07-28,Medium (45K-65K),36-45,2-3 yrs
1188,Sales,Account Manager,Male,43,Divorced,Phd,111000.0,8,4,46,10,No,20,No,No,2015-10-08,Very High (90K+),36-45,8+ yrs
1189,IT,IT Support,Female,29,Divorced,Bachelor's,73800.0,10,4,32,29,Yes,7,Yes,Yes,2013-10-18,High (65K-90K),26-35,8+ yrs
1190,IT,IT Manager,Male,30,Married,Bachelor's,108500.0,7,4,84,10,No,11,Yes,No,2016-10-24,Very High (90K+),26-35,4-7 yrs
1191,Finance,Finance Manager,Male,35,Married,Master's,110000.0,1,3,41,1,No,16,No,No,2022-03-28,Very High (90K+),26-35,0-1 yrs
1192,Customer Support,Support Team Lead,Female,34,Divorced,Bachelor's,67200.0,6,3,12,3,No,8,No,No,2017-08-08,High (65K-90K),26-35,4-7 yrs
1193,Finance,Finance Manager,Female,37,Divorced,Bachelor's,98000.0,2,3,55,5,Yes,5,No,Yes,2021-06-21,Very High (90K+),36-45,2-3 yrs
1194,IT,System Administrator,Female,29,Married,Master's,89700.0,4,3,47,7,No,6,No,No,2019-08-24,High (65K-90K),26-35,4-7 yrs
1195,Operations,Operations Executive,Male,29,Divorced,Bachelor's,61300.0,6,5,45,1,Yes,13,No,Yes,2017-09-02,Medium (45K-65K),26-35,4-7 yrs
1196,Finance,Financial Analyst,Female,32,Single,Bachelor's,64500.0,3,4,37,5,Yes,16,No,No,2020-10-23,Medium (45K-65K),26-35,2-3 yrs
1197,Sales,Account Manager,Female,45,Married,Bachelor's,75300.0,0,4,13,27,No,15,No,Yes,2023-07-21,High (65K-90K),36-45,0-1 yrs
1198,Marketing,Content Strategist,Male,23,Single,Master's,71400.0,1,4,16,1,No,10,No,No,2022-10-04,High (65K-90K),18-25,0-1 yrs
1199,IT,IT Support,Female,35,Married,High School,67200.0,2,3,20,4,Yes,14,No,No,2021-08-06,High (65K-90K),26-35,2-3 yrs
1200,Sales,Sales Executive,Male,22,Married,Master's,62600.0,4,5,52,5,No,16,No,No,2019-04-25,Medium (45K-65K),18-25,4-7 yrs
1201,Engineering,Qa Engineer,Male,38,Divorced,Master's,111200.0,4,3,46,1,No,10,No,No,2019-07-14,Very High (90K+),36-45,4-7 yrs
1202,Marketing,Content Strategist,Female,30,Divorced,Bachelor's,58400.0,0,4,38,21,No,7,No,No,2023-11-18,Medium (45K-65K),26-35,0-1 yrs
1203,IT,IT Manager,Male,35,Single,Phd,115100.0,0,3,10,34,Yes,12,No,Yes,2023-08-18,Very High (90K+),26-35,0-1 yrs
1204,Customer Support,Support Team Lead,Female,39,Married,Master's,77100.0,10,3,8,8,No,23,Yes,No,2013-07-30,High (65K-90K),36-45,8+ yrs
1205,Engineering,Qa Engineer,Female,44,Married,Phd,116000.0,1,5,24,28,No,13,No,No,2022-06-27,Very High (90K+),36-45,0-1 yrs
1206,Finance,Financial Analyst,Female,29,Divorced,Bachelor's,71900.0,2,3,48,14,No,8,No,No,2021-04-01,High (65K-90K),26-35,2-3 yrs
1207,Finance,Financial Analyst,Female,36,Divorced,Master's,80000.0,3,4,45,16,No,10,Yes,No,2020-03-19,High (65K-90K),36-45,2-3 yrs
1208,Human Resources,HR Executive,Female,35,Divorced,Phd,80600.0,13,3,23,8,Yes,14,No,No,2010-11-06,High (65K-90K),26-35,8+ yrs
1209,Finance,Finance Manager,Female,49,Single,High School,84500.0,0,3,22,45,No,16,No,No,2023-12-03,High (65K-90K),46-60,0-1 yrs
1210,Operations,Operations Manager,Female,32,Divorced,Bachelor's,81500.0,7,4,48,4,Yes,13,No,Yes,2016-12-01,High (65K-90K),26-35,4-7 yrs
1211,Sales,Sales Executive,Female,45,Single,Bachelor's,64800.0,8,3,21,12,No,17,No,No,2015-06-02,Medium (45K-65K),36-45,8+ yrs
1212,Customer Support,Support Team Lead,Male,32,Single,Phd,77100.0,0,3,20,9,No,5,No,No,2023-07-07,High (65K-90K),26-35,0-1 yrs
1213,Human Resources,HR Executive,Female,26,Single,Bachelor's,49500.0,1,2,7,2,No,12,No,No,2022-05-09,Medium (45K-65K),26-35,0-1 yrs
1214,IT,IT Manager,Male,28,Single,Bachelor's,104800.0,5,3,6,15,Yes,9,No,No,2018-11-06,Very High (90K+),26-35,4-7 yrs
1215,Sales,Account Manager,Male,20,Single,Master's,85700.0,0,5,74,3,Yes,17,No,Yes,2023-05-18,High (65K-90K),18-25,0-1 yrs
1216,Sales,Sales Executive,Female,20,Single,Bachelor's,57900.0,2,3,50,10,No,14,No,No,2021-08-06,Medium (45K-65K),18-25,2-3 yrs
1217,Finance,Finance Manager,Female,41,Married,Master's,115300.0,1,4,44,1,Yes,11,No,No,2022-04-10,Very High (90K+),36-45,0-1 yrs
1218,Finance,Accountant,Male,39,Divorced,High School,58300.0,0,5,26,2,No,8,No,No,2023-04-23,Medium (45K-65K),36-45,0-1 yrs
1219,Sales,Sales Manager,Female,36,Married,Master's,91900.0,1,4,60,10,No,9,No,No,2022-09-29,Very High (90K+),36-45,0-1 yrs
1220,Operations,Operations Executive,Female,20,Married,Bachelor's,48700.0,0,4,25,5,No,14,No,No,2023-03-22,Medium (45K-65K),18-25,0-1 yrs
1221,Engineering,Qa Engineer,Male,29,Married,Bachelor's,85700.0,4,4,44,26,No,17,No,Yes,2019-09-27,High (65K-90K),26-35,4-7 yrs
1222,Sales,Sales Manager,Male,34,Single,Master's,84100.0,3,2,47,7,Yes,12,No,No,2020-03-21,High (65K-90K),26-35,2-3 yrs
1223,Finance,Accountant,Male,35,Single,Phd,80800.0,1,3,40,7,Yes,16,No,Yes,2022-05-01,High (65K-90K),26-35,0-1 yrs
1224,Finance,Finance Manager,Female,32,Divorced,Bachelor's,102900.0,11,5,51,2,No,9,No,No,2012-07-04,Very High (90K+),26-35,8+ yrs
1225,Marketing,Marketing Manager,Male,32,Divorced,Master's,92300.0,5,3,58,7,No,20,No,No,2018-06-27,Very High (90K+),26-35,4-7 yrs
1226,Customer Support,Support Team Lead,Male,23,Single,Master's,70800.0,0,4,34,1,Yes,13,No,No,2023-06-02,High (65K-90K),18-25,0-1 yrs
1227,Marketing,Marketing Executive,Male,35,Single,Bachelor's,62100.0,4,4,37,2,No,17,No,No,2019-08-24,Medium (45K-65K),26-35,4-7 yrs
1228,Operations,Operations Manager,Male,20,Single,Master's,94600.0,2,3,46,4,No,8,No,No,2021-03-30,Very High (90K+),18-25,2-3 yrs
1229,Sales,Account Manager,Male,50,Divorced,Master's,104500.0,5,5,31,1,Yes,13,Yes,Yes,2018-09-06,Very High (90K+),46-60,4-7 yrs
1230,Human Resources,Recruiter,Male,30,Single,Bachelor's,50600.0,4,3,23,3,No,9,No,No,2019-04-30,Medium (45K-65K),26-35,4-7 yrs
1231,Operations,Operations Executive,Male,35,Divorced,Master's,63400.0,0,1,28,2,No,16,No,No,2023-04-19,Medium (45K-65K),26-35,0-1 yrs
1232,IT,IT Support,Male,35,Single,High School,66200.0,5,2,22,8,No,7,No,No,2018-06-13,High (65K-90K),26-35,4-7 yrs
1233,Human Resources,HR Manager,Female,50,Divorced,Bachelor's,66700.0,3,3,46,6,Yes,8,No,No,2020-12-16,High (65K-90K),46-60,2-3 yrs
1234,Human Resources,HR Manager,Male,40,Single,Master's,77300.0,3,2,63,3,No,10,No,Yes,2020-07-16,High (65K-90K),36-45,2-3 yrs
1235,Human Resources,Recruiter,Female,44,Divorced,Bachelor's,56600.0,13,5,49,4,No,12,Yes,No,2010-11-27,Medium (45K-65K),36-45,8+ yrs
1236,Marketing,Content Strategist,Female,42,Married,High School,59500.0,9,5,28,11,Yes,12,Yes,No,2014-06-14,Medium (45K-65K),36-45,8+ yrs
1237,Human Resources,HR Manager,Male,36,Married,Bachelor's,80600.0,7,4,37,1,No,7,No,No,2016-10-23,High (65K-90K),36-45,4-7 yrs
1238,Human Resources,Recruiter,Female,26,Single,Bachelor's,47300.0,2,2,41,2,No,14,No,No,2021-06-12,Medium (45K-65K),26-35,2-3 yrs
1239,Customer Support,Support Executive,Female,25,Single,Master's,51400.0,4,3,7,20,No,13,No,No,2019-03-09,Medium (45K-65K),18-25,4-7 yrs
1240,IT,IT Support,Female,34,Single,Bachelor's,72700.0,9,3,33,16,Yes,16,No,Yes,2014-10-17,High (65K-90K),26-35,8+ yrs
1241,IT,System Administrator,Male,37,Married,High School,65000.0,7,5,44,1,No,7,Yes,No,2016-09-29,Medium (45K-65K),36-45,4-7 yrs
1242,IT,System Administrator,Male,31,Single,Bachelor's,70800.0,5,2,40,13,No,12,No,Yes,2018-07-20,High (65K-90K),26-35,4-7 yrs
1243,IT,IT Support,Male,34,Divorced,Bachelor's,75900.0,4,2,52,1,No,1,No,No,2019-10-08,High (65K-90K),26-35,4-7 yrs
1244,IT,IT Support,Male,35,Single,Bachelor's,66200.0,0,3,47,4,Yes,12,No,Yes,2023-11-23,High (65K-90K),26-35,0-1 yrs
1245,Customer Support,Support Team Lead,Female,35,Divorced,Master's,64200.0,2,3,10,8,Yes,14,No,Yes,2021-06-13,Medium (45K-65K),26-35,2-3 yrs
1246,Customer Support,Support Team Lead,Female,23,Divorced,Bachelor's,58800.0,5,3,29,42,No,11,No,Yes,2018-09-22,Medium (45K-65K),18-25,4-7 yrs
1247,Operations,Operations Manager,Male,36,Divorced,Bachelor's,87600.0,18,3,34,1,No,10,No,No,2005-09-03,High (65K-90K),36-45,8+ yrs
1248,Customer Support,Support Team Lead,Male,28,Divorced,Master's,70200.0,0,3,40,45,Yes,9,No,No,2023-03-26,High (65K-90K),26-35,0-1 yrs
1249,Sales,Account Manager,Male,38,Married,Master's,92100.0,1,3,57,5,No,7,No,Yes,2022-06-06,Very High (90K+),36-45,0-1 yrs
1250,Operations,Operations Executive,Female,33,Divorced,Bachelor's,59200.0,10,4,32,4,No,7,No,No,2013-05-03,Medium (45K-65K),26-35,8+ yrs
1251,IT,IT Manager,Male,39,Divorced,Phd,123400.0,7,4,51,4,Yes,10,No,No,2016-04-03,Very High (90K+),36-45,4-7 yrs
1252,Human Resources,HR Executive,Female,34,Divorced,Master's,61400.0,1,3,41,1,No,7,No,No,2022-06-11,Medium (45K-65K),26-35,0-1 yrs
1253,Customer Support,Support Team Lead,Male,34,Divorced,High School,53400.0,0,3,48,4,No,7,No,No,2023-05-18,Medium (45K-65K),26-35,0-1 yrs
1254,Customer Support,Support Team Lead,Male,35,Single,Master's,71900.0,1,4,5,4,No,10,Yes,Yes,2022-06-03,High (65K-90K),26-35,0-1 yrs
1255,Human Resources,HR Executive,Female,48,Married,Master's,73100.0,11,3,36,12,No,16,No,No,2012-05-05,High (65K-90K),46-60,8+ yrs
1256,Human Resources,HR Manager,Female,24,Single,Bachelor's,68600.0,2,2,38,8,No,15,No,Yes,2021-11-07,High (65K-90K),18-25,2-3 yrs
1257,Engineering,Senior Engineer,Male,41,Married,Master's,150500.0,5,3,44,1,No,7,No,No,2018-09-30,Very High (90K+),36-45,4-7 yrs
1258,Engineering,Qa Engineer,Male,35,Married,Master's,106800.0,6,5,36,1,No,12,No,No,2017-09-19,Very High (90K+),26-35,4-7 yrs
1259,Marketing,Content Strategist,Female,31,Divorced,High School,47100.0,0,2,42,25,Yes,8,No,Yes,2023-08-20,Medium (45K-65K),26-35,0-1 yrs
1260,Operations,Operations Manager,Female,46,Married,Master's,82400.0,1,4,50,1,No,16,Yes,No,2022-08-02,High (65K-90K),46-60,0-1 yrs
1261,Human Resources,Recruiter,Male,45,Single,Bachelor's,45900.0,1,3,50,1,No,14,No,Yes,2022-10-23,Medium (45K-65K),36-45,0-1 yrs
1262,IT,System Administrator,Male,46,Divorced,Master's,75800.0,2,4,44,11,No,8,Yes,No,2021-08-07,High (65K-90K),46-60,2-3 yrs
1263,Engineering,Senior Engineer,Male,39,Married,Bachelor's,130200.0,0,2,72,12,No,17,No,No,2023-06-19,Very High (90K+),36-45,0-1 yrs
1264,Operations,Operations Manager,Female,51,Married,Bachelor's,84300.0,6,4,27,3,Yes,13,No,No,2017-09-12,High (65K-90K),46-60,4-7 yrs
1265,Marketing,Marketing Executive,Male,25,Married,Bachelor's,61100.0,2,3,10,22,No,10,No,No,2021-04-15,Medium (45K-65K),18-25,2-3 yrs
1266,Human Resources,Recruiter,Male,32,Married,Master's,62900.0,1,4,19,13,No,15,No,No,2022-05-21,Medium (45K-65K),26-35,0-1 yrs
1267,Finance,Accountant,Male,33,Married,Master's,81900.0,7,4,44,14,No,15,Yes,Yes,2016-11-19,High (65K-90K),26-35,4-7 yrs
1268,Operations,Operations Executive,Female,41,Divorced,Bachelor's,52300.0,5,4,44,22,No,12,No,No,2018-05-28,Medium (45K-65K),36-45,4-7 yrs
1269,Engineering,Senior Engineer,Female,38,Divorced,Master's,144500.0,8,4,30,5,No,13,No,No,2015-07-22,Very High (90K+),36-45,8+ yrs
1270,Marketing,Marketing Manager,Female,41,Divorced,Phd,112300.0,3,3,11,6,No,12,No,No,2020-06-05,Very High (90K+),36-45,2-3 yrs
1271,Sales,Sales Manager,Female,41,Single,Bachelor's,87100.0,5,4,45,1,Yes,10,Yes,No,2018-06-15,High (65K-90K),36-45,4-7 yrs
1272,Operations,Operations Executive,Female,34,Married,Bachelor's,55200.0,1,3,59,1,Yes,10,No,No,2022-06-09,Medium (45K-65K),26-35,0-1 yrs
1273,Marketing,Content Strategist,Female,50,Married,Bachelor's,57600.0,4,5,45,3,No,13,No,No,2019-11-16,Medium (45K-65K),46-60,4-7 yrs
1274,Operations,Operations Manager,Female,48,Married,Master's,88100.0,0,3,18,1,No,7,No,No,2023-08-09,High (65K-90K),46-60,0-1 yrs
1275,Customer Support,Support Executive,Female,41,Divorced,Bachelor's,55000.0,23,3,34,4,No,14,No,Yes,2000-05-16,Medium (45K-65K),36-45,8+ yrs
1276,Sales,Sales Executive,Female,38,Married,Bachelor's,57000.0,4,3,65,1,Yes,8,Yes,No,2019-08-01,Medium (45K-65K),36-45,4-7 yrs
1277,Engineering,Engineering Manager,Male,21,Divorced,Bachelor's,114200.0,3,2,58,7,No,20,No,Yes,2020-07-29,Very High (90K+),18-25,2-3 yrs
1278,Finance,Accountant,Female,32,Married,Master's,75900.0,0,1,67,7,Yes,19,No,No,2023-05-19,High (65K-90K),26-35,0-1 yrs
1279,Sales,Sales Executive,Female,44,Married,Master's,68400.0,1,5,48,5,No,16,Yes,No,2022-11-17,High (65K-90K),36-45,0-1 yrs
1280,Human Resources,HR Executive,Male,29,Single,Master's,66300.0,6,2,0,1,No,15,Yes,No,2017-03-20,High (65K-90K),26-35,4-7 yrs
1281,Sales,Account Manager,Female,28,Divorced,Bachelor's,72700.0,0,4,12,7,No,12,No,No,2023-05-20,High (65K-90K),26-35,0-1 yrs
1282,Finance,Financial Analyst,Female,40,Divorced,Bachelor's,68800.0,2,2,34,4,No,13,No,No,2021-10-22,High (65K-90K),36-45,2-3 yrs
1283,Finance,Accountant,Female,31,Divorced,Bachelor's,70100.0,4,4,56,1,No,6,No,No,2019-08-01,High (65K-90K),26-35,4-7 yrs
1284,Finance,Finance Manager,Female,24,Divorced,Bachelor's,82300.0,0,3,32,5,Yes,15,No,No,2023-04-23,High (65K-90K),18-25,0-1 yrs
1285,IT,IT Support,Male,37,Single,Master's,78300.0,1,2,37,16,No,10,No,No,2022-03-16,High (65K-90K),36-45,0-1 yrs
1286,IT,System Administrator,Male,38,Single,Bachelor's,75500.0,8,3,23,1,Yes,11,No,Yes,2015-12-14,High (65K-90K),36-45,8+ yrs
1287,Sales,Sales Manager,Male,34,Married,Master's,95400.0,2,3,66,11,No,13,No,No,2021-04-01,Very High (90K+),26-35,2-3 yrs
1288,Engineering,Engineering Manager,Male,25,Single,High School,112500.0,0,5,45,1,No,12,No,No,2023-11-29,Very High (90K+),18-25,0-1 yrs
1289,Marketing,Content Strategist,Male,34,Single,Phd,72700.0,1,3,36,18,Yes,8,No,No,2022-12-04,High (65K-90K),26-35,0-1 yrs
1290,Marketing,Content Strategist,Female,26,Divorced,Master's,73000.0,7,2,32,1,Yes,11,No,Yes,2016-07-09,High (65K-90K),26-35,4-7 yrs
1291,Marketing,Marketing Executive,Male,20,Divorced,Master's,74200.0,2,5,53,1,No,12,Yes,No,2021-05-27,High (65K-90K),18-25,2-3 yrs
1292,Marketing,Content Strategist,Male,35,Single,Master's,76900.0,4,4,38,2,No,9,Yes,No,2019-03-18,High (65K-90K),26-35,4-7 yrs
1293,Engineering,Engineering Manager,Male,42,Divorced,Master's,140700.0,1,5,21,4,No,12,No,No,2022-12-10,Very High (90K+),36-45,0-1 yrs
1294,Sales,Sales Executive,Male,38,Single,Bachelor's,52300.0,2,5,33,2,No,9,No,No,2021-06-01,Medium (45K-65K),36-45,2-3 yrs
1295,Finance,Accountant,Male,36,Single,Phd,81500.0,3,3,57,15,No,10,No,No,2020-12-06,High (65K-90K),36-45,2-3 yrs
1296,Engineering,Senior Engineer,Female,36,Single,Phd,170100.0,6,5,38,5,No,8,No,No,2017-07-27,Very High (90K+),36-45,4-7 yrs
1297,Customer Support,Support Executive,Male,38,Divorced,High School,38800.0,3,3,53,8,No,9,No,No,2020-06-27,Low (<45K),36-45,2-3 yrs
1298,Operations,Operations Executive,Female,35,Single,Bachelor's,57700.0,3,4,30,12,Yes,11,Yes,No,2020-07-08,Medium (45K-65K),26-35,2-3 yrs
1299,Sales,Sales Manager,Male,29,Divorced,Master's,85500.0,0,4,28,11,No,6,No,No,2023-06-01,High (65K-90K),26-35,0-1 yrs
1300,Operations,Operations Executive,Female,35,Single,Bachelor's,64300.0,10,3,34,4,No,14,No,No,2013-06-27,Medium (45K-65K),26-35,8+ yrs
1301,Operations,Operations Executive,Female,42,Married,Bachelor's,54300.0,3,4,38,1,Yes,16,No,No,2020-10-27,Medium (45K-65K),36-45,2-3 yrs
1302,Finance,Accountant,Male,39,Divorced,Bachelor's,70600.0,2,4,12,12,No,12,No,No,2021-09-04,High (65K-90K),36-45,2-3 yrs
1303,Human Resources,HR Executive,Male,51,Single,Master's,62200.0,7,2,56,19,Yes,7,No,No,2016-04-03,Medium (45K-65K),46-60,4-7 yrs
1304,Customer Support,Support Executive,Male,36,Single,Bachelor's,47800.0,5,4,52,18,Yes,10,No,No,2018-12-13,Medium (45K-65K),36-45,4-7 yrs
1305,Finance,Accountant,Male,31,Married,Master's,81800.0,1,5,33,8,No,11,No,No,2022-10-04,High (65K-90K),26-35,0-1 yrs
1306,Sales,Sales Manager,Female,24,Single,Master's,86000.0,4,4,42,5,No,12,Yes,No,2019-12-27,High (65K-90K),18-25,4-7 yrs
1307,Sales,Sales Executive,Male,34,Divorced,Master's,81100.0,16,3,46,8,No,7,No,No,2007-11-28,High (65K-90K),26-35,8+ yrs
1308,Sales,Sales Executive,Male,32,Single,Master's,64000.0,0,4,66,17,No,12,No,No,2023-12-11,Medium (45K-65K),26-35,0-1 yrs
1309,Operations,Operations Executive,Male,36,Married,Master's,65000.0,1,4,34,13,No,19,No,No,2022-07-04,Medium (45K-65K),36-45,0-1 yrs
1310,Finance,Financial Analyst,Male,38,Divorced,Bachelor's,79800.0,1,2,37,3,No,17,No,Yes,2022-06-05,High (65K-90K),36-45,0-1 yrs
1311,Operations,Operations Executive,Male,46,Divorced,Bachelor's,50100.0,2,3,39,9,No,9,No,No,2021-03-29,Medium (45K-65K),46-60,2-3 yrs
1312,Sales,Sales Manager,Female,31,Married,Bachelor's,78500.0,2,3,51,7,No,17,No,No,2021-08-16,High (65K-90K),26-35,2-3 yrs
1313,Engineering,Software Engineer,Male,43,Married,Bachelor's,97300.0,3,5,36,8,Yes,13,No,No,2020-03-08,Very High (90K+),36-45,2-3 yrs
1314,Finance,Financial Analyst,Male,27,Divorced,Master's,78700.0,1,3,33,14,Yes,14,No,No,2022-06-17,High (65K-90K),26-35,0-1 yrs
1315,Customer Support,Support Executive,Male,42,Divorced,Master's,52100.0,5,4,19,2,No,16,No,No,2018-07-06,Medium (45K-65K),36-45,4-7 yrs
1316,Engineering,Senior Engineer,Female,23,Divorced,Master's,158000.0,5,5,50,8,No,14,Yes,No,2018-09-05,Very High (90K+),18-25,4-7 yrs
1317,Finance,Financial Analyst,Male,38,Single,High School,63600.0,5,5,36,1,No,5,Yes,No,2018-07-21,Medium (45K-65K),36-45,4-7 yrs
1318,Sales,Sales Executive,Male,20,Single,Master's,65800.0,2,2,43,1,No,11,No,No,2021-06-24,High (65K-90K),18-25,2-3 yrs
1319,IT,IT Manager,Male,30,Single,Bachelor's,112400.0,6,2,38,2,No,10,No,No,2017-04-28,Very High (90K+),26-35,4-7 yrs
1320,Customer Support,Support Executive,Female,41,Divorced,Master's,59900.0,12,5,53,2,No,9,No,No,2011-10-07,Medium (45K-65K),36-45,8+ yrs
1321,IT,System Administrator,Female,38,Single,Bachelor's,64500.0,0,3,67,1,No,4,No,No,2023-03-17,Medium (45K-65K),36-45,0-1 yrs
1322,Sales,Sales Executive,Female,32,Single,Phd,72700.0,4,5,55,1,No,8,No,No,2019-07-17,High (65K-90K),26-35,4-7 yrs
1323,Human Resources,HR Executive,Male,43,Single,Bachelor's,54600.0,11,4,65,1,No,14,No,No,2012-07-16,Medium (45K-65K),36-45,8+ yrs
1324,Operations,Operations Executive,Male,29,Married,Bachelor's,52900.0,0,2,28,14,No,12,Yes,No,2023-05-22,Medium (45K-65K),26-35,0-1 yrs
1325,IT,IT Support,Female,26,Divorced,Bachelor's,73600.0,0,3,43,8,No,14,No,No,2023-03-12,High (65K-90K),26-35,0-1 yrs
1326,Finance,Financial Analyst,Male,59,Single,Master's,74200.0,2,2,62,7,No,10,No,No,2021-10-06,High (65K-90K),46-60,2-3 yrs
1327,IT,IT Support,Female,33,Single,Bachelor's,74000.0,4,5,54,7,No,7,No,No,2019-12-18,High (65K-90K),26-35,4-7 yrs
1328,IT,IT Manager,Male,42,Single,Master's,105400.0,3,3,36,8,No,2,No,No,2020-03-24,Very High (90K+),36-45,2-3 yrs
1329,Marketing,Content Strategist,Male,35,Divorced,Bachelor's,63300.0,6,2,48,8,No,11,Yes,No,2018-01-01,Medium (45K-65K),26-35,4-7 yrs
1330,IT,IT Support,Male,33,Single,Master's,80100.0,2,4,36,1,Yes,3,No,No,2021-11-21,High (65K-90K),26-35,2-3 yrs
1331,Operations,Operations Executive,Male,21,Divorced,Bachelor's,53000.0,1,3,51,1,Yes,16,No,No,2022-06-26,Medium (45K-65K),18-25,0-1 yrs
1332,IT,System Administrator,Male,29,Married,High School,65000.0,4,3,45,4,Yes,11,Yes,No,2019-11-14,Medium (45K-65K),26-35,4-7 yrs
1333,Human Resources,Recruiter,Male,36,Divorced,Bachelor's,48500.0,0,5,28,5,Yes,11,No,Yes,2023-04-09,Medium (45K-65K),36-45,0-1 yrs
1334,IT,IT Manager,Female,35,Single,Phd,148200.0,6,4,34,4,No,9,No,No,2017-12-16,Very High (90K+),26-35,4-7 yrs
1335,Engineering,Software Engineer,Female,35,Single,Bachelor's,91300.0,2,5,16,7,No,15,Yes,No,2021-05-30,Very High (90K+),26-35,2-3 yrs
1336,Human Resources,Recruiter,Male,30,Divorced,Phd,81600.0,12,4,42,9,Yes,9,No,No,2011-12-01,High (65K-90K),26-35,8+ yrs
1337,Human Resources,HR Manager,Male,32,Divorced,Master's,81900.0,3,4,26,1,No,18,No,No,2020-03-07,High (65K-90K),26-35,2-3 yrs
1338,IT,IT Support,Male,30,Single,Bachelor's,62300.0,0,4,47,8,No,11,Yes,No,2023-08-08,Medium (45K-65K),26-35,0-1 yrs
1339,Customer Support,Support Team Lead,Male,25,Married,Master's,64700.0,4,4,61,8,Yes,12,Yes,No,2019-06-11,Medium (45K-65K),18-25,4-7 yrs
1340,Sales,Sales Manager,Female,41,Divorced,Bachelor's,81100.0,10,3,40,1,No,9,No,No,2013-07-15,High (65K-90K),36-45,8+ yrs
1341,Marketing,Marketing Manager,Male,34,Single,Bachelor's,82200.0,1,4,36,6,No,4,No,No,2022-05-20,High (65K-90K),26-35,0-1 yrs
1342,Customer Support,Support Team Lead,Female,41,Married,Master's,76000.0,6,2,47,4,Yes,15,No,No,2017-04-13,High (65K-90K),36-45,4-7 yrs
1343,Customer Support,Support Executive,Male,24,Divorced,Bachelor's,45100.0,1,3,53,4,No,14,No,No,2022-03-16,Medium (45K-65K),18-25,0-1 yrs
1344,Sales,Sales Executive,Male,39,Single,Master's,77800.0,9,4,12,6,Yes,9,No,Yes,2014-09-24,High (65K-90K),36-45,8+ yrs
1345,Marketing,Marketing Manager,Female,46,Single,Bachelor's,91800.0,6,4,15,3,No,10,No,No,2017-05-19,Very High (90K+),46-60,4-7 yrs
1346,Engineering,Qa Engineer,Female,24,Married,Bachelor's,91600.0,0,3,25,1,No,10,No,No,2023-06-18,Very High (90K+),18-25,0-1 yrs
1347,Sales,Sales Executive,Female,46,Single,Master's,59600.0,2,3,60,4,No,16,No,No,2021-06-06,Medium (45K-65K),46-60,2-3 yrs
1348,Sales,Account Manager,Male,24,Divorced,Phd,103200.0,4,4,68,1,No,10,No,No,2019-07-30,Very High (90K+),18-25,4-7 yrs
1349,Marketing,Marketing Manager,Female,30,Single,Master's,106600.0,3,3,39,3,No,7,No,No,2020-06-12,Very High (90K+),26-35,2-3 yrs
