EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate
1868,Engineering,Software Engineer,Male,36.0,Married,Bachelor's,90000.0,3,3.0,66.0,7,Yes,10,No,No,2020-11-11
1311,Operations,Operations Executive,Male,46.0,Divorced,Bachelor's,50100.0,2,3.0,39.0,9,No,9,No,No,2021-03-29
1725,Operations,Operations Executive,Male,20.0,Married,Bachelor's,54300.0,2,5.0,37.0,11,No,9,No,No,2021-08-01
2003,IT,IT Manager,Female,33.0,Married,Master's,119500.0,2,3.0,17.0,10,Yes,4,No,Yes,2021-10-15
1950,Sales,Account Manager,Female,35.0,Single,Master's,94900.0,4,2.0,13.0,1,Yes,12,No,Yes,2019-06-04
2043,Marketing, Content Strategist  ,Male,52.0,Married,Bachelor's,64400.0,4,1.0,55.0,3,No,10,No,No,2019-04-30
1727,Marketing,Marketing Manager,Male,47.0,,High School,87500.0,8,3.0,50.0,4,No,11,No,No,2015-06-16
1445,Customer Support,Support Team Lead,Female,50.0,Single,Bachelor's,60300.0,5,4.0,60.0,1,No,16,Yes,No,2018-10-05
1709,Marketing,Marketing Executive,Male,26.0,Single,High School,53000.0,1,3.0,47.0,12,No,15,No,No,2022-12-09
1397,Marketing,Marketing Manager,Male,35.0,Single,Master's,106000.0,16,3.0,43.0,3,No,9,Yes,No,2007-08-16
2130,Finance,Finance Manager,Male,60.0,Married,Bachelor's,101300.0,4,3.0,74.0,5,No,14,No,No,2019-04-06
2124,Engineering,QA Engineer,Male,32.0,Single,Bachelor's,82100.0,4,4.0,39.0,3,No,10,Yes,No,2019-10-24
1192,Customer Support,Support Team Lead,Female,34.0,Divorced,Bachelor's,67200.0,6,3.0,12.0,3,No,8,No,No,2017-08-08
1499,ENGINEERING,Software Engineer,Male,37.0,Married,Bachelor's,98900.0,4,2.0,55.0,11,No,19,No,Yes,2019-08-02
2314,Sales,Account Manager,Male,38.0,Single,Master's,106200.0,9,4.0,15.0,13,No,14,No,No,2014-09-26
2436,IT,IT Support,Male,21.0,Divorced,Bachelor's,64600.0,0,4.0,34.0,2,No,12,No,No,2023-11-03
1534,Operations,Operations Manager,Female,31.0,Single,Bachelor's,66000.0,0,2.0,31.0,5,Yes,7,Yes,No,2023-04-22
1313,Engineering,Software Engineer,Male,43.0,Married,Bachelor's,97300.0,3,5.0,,8,Yes,13,No,No,2020-03-08
2154,Customer Support,Support Executive,Male,44.0,Married,Master's,45400.0,2,3.0,59.0,7,No,11,No,No,2021-12-30
2196,Finance,Finance Manager,female,39.0,Single,Master's,98200.0,1,3.0,54.0,3,No,17,No,Yes,2022-05-11
2039,OPERATIONS,Operations Manager,Female,34.0,Divorced,Master's,80800.0,3,3.0,51.0,12,Yes,13,No,Yes,2020-10-21
1894,Finance,Financial Analyst,Female,45.0,Divorced,PhD,86900.0,2,3.0,17.0,12,No,13,No,No,2021-04-29
1047,Operations,Operations Manager,Female,39.0,Married,Master's,80600.0,2,4.0,52.0,1,No,13,No,No,2021-12-30
2045,Sales,Sales Executive,Female,28.0,Single,Master's,66400.0,2,3.0,45.0,14,No,6,No,No,2021-11-07
1862,Human Resources,HR Executive,Female,28.0,Divorced,PhD,68300.0,6,3.0,21.0,25,No,12,No,Yes,2017-05-31
1009,Customer Support,Support Executive,Female,30.0,Married,,43000.0,1,5.0,55.0,1,Yes,14,No,Yes,2022-04-01
2499,IT,IT Support,Male,34.0,Single,High School,69600.0,8,4.0,57.0,11,No,15,Yes,No,2015-10-18
1999,Marketing,Marketing Manager,Female,20.0,Married,Bachelor's,82900.0,2,4.0,31.0,36,No,11,No,Yes,2021-12-16
1403,Human Resources, HR Manager  ,Male,20.0,Divorced,Master's,75100.0,0,1.0,63.0,4,No,13,No,No,2023-05-18
1982,Customer Support,Support Team Lead,Male,28.0,Single,Bachelor's,57600.0,2,4.0,27.0,2,Yes,10,No,No,12/06/2021
1090,Operations,Operations Executive,Male,26.0,Single,PhD,75900.0,8,3.0,25.0,4,No,12,No,No,2015-05-15
1128,Marketing,Marketing Executive,Female,35.0,Single,Master's,64100.0,1,3.0,41.0,1,Yes,11,No,N,2022-06-21
1931,Customer Support,Support Team Lead,Female,25.0,Divorced,Bachelor's,59000.0,2,4.0,8.0,5,No,9,No,No,2021-03-08
1276,Sales,Sales Executive,Female,38.0,Married,Bachelor's,57000.0,4,3.0,65.0,1,Yes,8,Yes,No,2019-08-01
1477,Sales,Sales Manager,Male,23.0,Married,Master's,102500.0,5,2.0,36.0,5,No,11,No,Yes,2018-09-26
1288,Engineering,Engineering Manager,Male,25.0,Single,High School,112500.0,0,5.0,45.0,1,No,12,No,N,2023-11-29
1519,Engineering,Engineering Manager,Female,33.0,Married,Master's,149400.0,3,5.0,30.0,6,No,16,Yes,No,2020-03-18
1613,Customer Support,Support Team Lead,Male,44.0,Married,,69800.0,7,4.0,55.0,5,Yes,14,No,No,2016-10-04
1501,Human Resources,Recruiter,Female,38.0,Married,High School,50200.0,1,4.0,8.0,31,Yes,16,No,Yes,2022-07-07
1595,Sales,Sales Manager,Male,43.0,Divorced,Master's,93100.0,1,5.0,46.0,7,No,18,No,No,2022-06-15
1892,Finance,Financial Analyst,Male,35.0,Divorced,Bachelor's,77900.0,13,3.0,40.0,4,No,14,No,No,2010-11-20
1694,Customer Support,Support Executive,Male,35.0,Married,Bachelor's,48000.0,12,4.0,18.0,1,No,10,No,No,2011-06-30
1796,Marketing,Marketing Manager,Male,23.0,Divorced,Master's,109800.0,5,3.0,11.0,5,No,9,No,No,2018-05-10
1316,Engineering,Senior Engineer,Female,23.0,Divorced,Master's,158000.0,5,5.0,50.0,8,No,14,Yes,No,2018-09-05
2206,Customer Support,Support Team Lead,Male,31.0,Married,Master's,67500.0,7,3.0,8.0,5,No,15,No,No,2016-04-22
1384,Customer Support,Support Executive,Male,35.0,Divorced,Bachelor's,41300.0,3,2.0,18.0,1,No,6,No,No,2020-09-23
1360,Operations,Operations Manager,Male,38.0,Single,Master's,96700.0,9,4.0,18.0,1,No,8,Yes,No,2014-05-26
1806,Sales,Sales Executive,Male,35.0,Married,Bachelor's,66700.0,9,3.0,60.0,3,No,7,No,No,2014-10-04
2422,Engineering,Senior Engineer,Female,24.0,Single,Bachelor's,127800.0,6,4.0,17.0,10,No,13,No,No,2017-03-14
1700,Sales,Account Manager,Female,20.0,Single,Master's,97700.0,2,4.0,44.0,3,Yes,9,No,No,2021-03-13
2388,Finance, Finance Manager  ,Female,25.0,Married,Bachelor's,95300.0,0,4.0,60.0,24,No,11,No,No,2023-11-14
1969,Customer Support,Support Executive,Male,36.0,Single,Bachelor's,47300.0,12,2.0,33.0,3,No,15,No,No,2011-03-28
1012,Sales,Account Manager,Female,26.0,Married,,102600.0,5,3.0,24.0,9,No,11,No,No,2018-10-14
1075,Marketing,Content Strategist,Male,35.0,Single,Bachelor's,69800.0,7,4.0,40.0,15,Yes,10,No,No,2016-08-06
1193,Finance,Finance Manager,Female,37.0,Divorced,Bachelor's,98000.0,2,3.0,55.0,5,Yes,5,No,Yes,2021-06-21
1955,Sales,Sales Executive,Female,44.0,Married,Bachelor's,64700.0,5,2.0,47.0,10,No,12,No,No,2018-11-29
1177,Marketing,Content Strategist,Female,34.0,Divorced,Bachelor's,67400.0,16,4.0,56.0,16,No,14,No,No,2007-10-17
1948,Sales,Sales Executive,Male,35.0,Divorced,High School,47200.0,3,2.0,33.0,1,No,5,Yes,No,2020-11-08
1789,Operations,Operations Executive,Female,34.0,Single,Master's,59900.0,4,5.0,57.0,6,No,12,No,No,2019-06-08
2190,Sales,Account Manager,Female,22.0,Single,Bachelor's,82100.0,4,2.0,36.0,7,Yes,6,No,Yes,2019-05-25
1071,Operations, Operations Executive  ,Female,28.0,Married,Master's,75500.0,10,3.0,42.0,9,No,4,No,No,2013-05-04
2108,Finance,Finance Manager,Male,30.0,Married,Master's,110700.0,3,3.0,27.0,7,No,17,No,No,2020-12-06
1175,Engineering,Senior Engineer,Male,51.0,Married,Master's,134600.0,2,,23.0,33,No,15,No,No,2021-12-18
1679,Marketing,Marketing Executive,Female,36.0,Married,Master's,68700.0,2,5.0,45.0,8,No,7,Yes,No,2021-04-26
2093,Operations, Operations Executive  ,Female,26.0,Single,Bachelor's,54200.0,0,2.0,31.0,1,No,8,No,No,2023-07-29
2147,Engineering,Senior Engineer,Female,52.0,Single,Bachelor's,116800.0,6,3.0,26.0,22,No,10,No,No,2017-03-18
1440,Sales,Sales Executive,Female,39.0,Single,Bachelor's,59500.0,2,4.0,35.0,2,Yes,9,Yes,No,2021-12-13
2356,Finance,Finance Manager,Male,42.0,Married,Bachelor's,88100.0,2,4.0,37.0,8,No,11,No,No,2021-05-18
1805,Customer Support,Support Executive,Male,29.0,Married,High School,36400.0,0,2.0,50.0,2,No,18,No,No,2023-07-01
2381,Engineering,QA Engineer,Male,,Single,Bachelor's,89100.0,3,4.0,49.0,20,Yes,20,Yes,No,2020-12-24
1274,Operations,Operations Manager,female,48.0,Married,Master's,88100.0,0,3.0,18.0,1,No,7,No,No,2023-08-09
1008,Finance,Finance Manager,Male,42.0,Single,Master's,113300.0,12,2.0,24.0,2,No,5,Yes,No,2011-03-20
1185,Customer Support,Support Team Lead,Male,25.0,Divorced,Bachelor's,64700.0,4,2.0,35.0,12,No,10,Yes,No,2019-10-24
1387,OPERATIONS,Operations Executive,Female,38.0,Single,Bachelor's,54600.0,6,4.0,26.0,8,No,18,No,No,2017-04-19
1804,Operations,Operations Executive,Male,28.0,Married,Master's,59100.0,1,5.0,44.0,24,No,11,No,No,2022-12-29
1087,Engineering,Software Engineer,Male,28.0,Divorced,Master's,121900.0,10,3.0,43.0,1,Yes,15,No,Yes,2013-03-09
1021,Human Resources,HR Executive,Male,20.0,Single,Bachelor's,46000.0,1,4.0,39.0,7,Yes,9,Yes,No,2022-09-30
2470,Finance,Financial Analyst,Female,30.0,Single,Bachelor's,72500.0,4,4.0,19.0,1,No,14,No,No,2019-03-25
2170,Customer Support,Support Executive,Female,999.0,Divorced,Bachelor's,49700.0,6,4.0,42.0,1,Yes,9,No,Yes,2017-10-19
2285,Sales, Sales Manager  ,Male,34.0,Single,Bachelor's,79600.0,0,3.0,17.0,5,No,14,No,No,2023-09-24
2387,Customer Support,Support Team Lead,Female,31.0,Married,Master's,74800.0,2,4.0,49.0,8,No,17,No,N,2021-03-14
1891,Operations,Operations Executive,Female,24.0,Married,Bachelor's,59600.0,6,3.0,36.0,1,No,17,No,No,2017-06-10
1556,Finance,Financial Analyst,Male,39.0,Married,Master's,70100.0,2,3.0,41.0,4,Yes,10,No,Yes,2021-12-07
1179,IT,IT Support,Female,36.0,Single,,74900.0,7,2.0,50.0,1,No,13,No,No,2016-11-14
1905,Customer Support,Support Team Lead,Female,27.0,Married,Bachelor's,54100.0,0,4.0,41.0,4,Yes,12,No,No,2023-06-22
1176,Human Resources,HR Executive,Female,33.0,Single,Master's,55000.0,1,3.0,41.0,3,No,11,No,No,22/04/2022
2065,Operations,Operations Manager,female,34.0,Single,Bachelor's,72000.0,0,3.0,49.0,1,No,3,No,Yes,2023-05-19
1138,Finance,Finance Manager,Male,42.0,Single,Bachelor's,94100.0,2,3.0,34.0,7,No,12,No,No,2021-07-12
1559,Engineering,Software Engineer,Female,21.0,Married,PhD,109000.0,3,3.0,,3,No,13,No,No,2020-05-06
1770,Marketing,Marketing Executive,Male,32.0,Married,Master's,65100.0,3,5.0,22.0,1,Yes,5,Yes,No,2020-12-09
2246,Sales,Account Manager,Male,30.0,Single,PhD,99500.0,0,4.0,21.0,3,No,12,No,No,2023-11-11
1857,Finance,Financial Analyst,Female,29.0,Divorced,High School,53300.0,0,4.0,52.0,1,No,14,No,No,2023-06-13
1152,Marketing,Marketing Executive,Female,28.0,Divorced,Bachelor's,59500.0,2,4.0,53.0,33,No,13,Yes,No,2021-10-31
1381,Human Resources,HR Manager,Male,47.0,Single,Master's,75100.0,0,1.0,53.0,9,No,12,No,No,2023-04-16
1526,IT,System Administrator,Female,28.0,Divorced,Master's,84500.0,1,4.0,45.0,28,No,11,No,No,02/04/2022
1024,Marketing,Marketing Manager,Male,47.0,Divorced,Master's,89600.0,3,4.0,32.0,1,No,15,Yes,No,2020-09-12
1878,Customer Support,Support Team Lead,Female,37.0,Married,Bachelor's,62200.0,0,3.0,32.0,7,No,12,No,No,2023-04-03
2178,Finance,Accountant,Female,28.0,Married,Bachelor's,68500.0,1,4.0,71.0,2,Yes,8,No,No,2022-05-07
1266,Human Resources,Recruiter,Male,32.0,Married,Master's,62900.0,1,4.0,19.0,13,No,15,No,No,2022-05-21
1222,Sales, Sales Manager  ,Male,34.0,Single,Master's,84100.0,3,2.0,47.0,7,Yes,12,No,No,2020-03-21
1411,Sales,Account Manager,Female,41.0,Divorced,Bachelor's,94100.0,23,2.0,37.0,11,No,6,No,No,2000-08-03
1832,IT,IT Manager,Female,43.0,Single,Master's,114900.0,2,3.0,51.0,6,No,17,No,No,2021-09-30
1072,Human Resources,HR Executive,male,38.0,Single,High School,52300.0,8,4.0,51.0,4,Yes,17,No,N,2015-11-21
1020,Finance,Accountant,Female,33.0,Married,Bachelor's,66200.0,1,2.0,25.0,28,No,17,No,Yes,2022-12-05
1278,Finance,Accountant,Female,32.0,Married,Master's,75900.0,0,1.0,67.0,7,Yes,19,No,No,2023-05-19
1289,Marketing,Content Strategist,Male,34.0,Single,PhD,72700.0,1,3.0,36.0,18,Yes,8,No,No,2022-12-04
1913,Human Resources,HR Manager,Male,43.0,Single,Bachelor's,84100.0,7,4.0,60.0,9,No,10,No,No,2016-08-30
1467,Human Resources,Recruiter,Female,31.0,Divorced,Bachelor's,45000.0,0,3.0,35.0,10,No,12,No,No,2023-10-06
1840,Human Resources,HR Manager,Female,39.0,Single,Bachelor's,70300.0,1,4.0,43.0,2,No,11,No,No,2022-06-24
2255,Human Resources,HR Executive,Female,25.0,Divorced,Bachelor's,53300.0,2,3.0,66.0,1,No,17,No,No,2021-06-10
2052,Human Resources,HR Manager,Male,30.0,Divorced,Bachelor's,77200.0,1,3.0,54.0,1,No,15,No,No,2022-11-12
1417,Operations,Operations Manager,Male,33.0,Single,Master's,92100.0,7,3.0,53.0,5,Yes,13,No,No,2016-10-23
1037,Finance,Accountant,Male,27.0,Single,Master's,81700.0,9,3.0,17.0,1,No,14,No,No,2014-05-13
1119,Operations,Operations Executive,Male,25.0,Divorced,High School,53000.0,3,3.0,15.0,3,No,17,No,No,2020-03-07
1367,Engineering,Senior Engineer,Female,42.0,Divorced,,154900.0,5,3.0,51.0,14,Yes,8,No,No,2018-10-24
1095,IT,IT Manager,Female,22.0,Divorced,Bachelor's,88600.0,0,3.0,48.0,2,No,10,No,No,2023-03-09
2316,Human Resources,HR Manager,Female,44.0,Married,PhD,98400.0,9,3.0,0.0,1,No,16,No,No,2014-10-02
1584,Human Resources,HR Executive,Male,29.0,Divorced,Bachelor's,52700.0,10,3.0,50.0,1,No,8,No,No,2013-06-18
2464,IT,IT Manager,Male,40.0,Divorced,Bachelor's,94200.0,1,5.0,25.0,7,No,9,No,Yes,2022-09-18
2474,Human Resources,HR Manager,Female,49.0,Married,Bachelor's,88700.0,11,2.0,47.0,2,No,16,No,No,2012-04-05
1771,Operations,Operations Executive,Male,43.0,Divorced,Bachelor's,53000.0,0,1.0,43.0,8,No,18,No,Yes,2023-11-12
1691,IT,IT Manager,Female,33.0,Divorced,Bachelor's,104300.0,5,4.0,38.0,4,No,17,No,No,2018-04-09
2175,Marketing,Marketing Executive,Male,32.0,Single,Master's,78700.0,7,3.0,62.0,8,Yes,8,No,Yes,2016-08-23
2404,Engineering,QA Engineer,Male,43.0,Divorced,Bachelor's,93300.0,8,5.0,37.0,3,No,9,No,No,2015-06-19
2235,Sales,Account Manager,Male,38.0,Married,PhD,102900.0,7,4.0,61.0,6,No,8,No,No,2016-05-14
2211,IT, IT Manager  ,Male,34.0,Divorced,Master's,116600.0,2,3.0,34.0,1,Yes,15,No,No,2021-07-23
1067,Operations,Operations Executive,Male,34.0,Married,Bachelor's,56700.0,1,4.0,46.0,2,No,12,No,No,2022-07-09
2209,Engineering,Engineering Manager,Female,32.0,Married,Bachelor's,133900.0,7,4.0,18.0,1,No,19,Yes,No,2016-04-02
1655,Finance,Financial Analyst,Female,29.0,Divorced,Master's,80100.0,5,,22.0,4,No,16,No,No,2018-11-05
1984,Operations,Operations Executive,Male,45.0,Single,PhD,68600.0,6,2.0,34.0,13,No,8,No,Yes,2017-06-22
1422,OPERATIONS,Operations Executive,Male,20.0,Single,Bachelor's,56900.0,0,2.0,29.0,2,No,7,No,No,2023-05-14
2493,Marketing,Content Strategist,Female,43.0,Married,Bachelor's,55700.0,1,4.0,51.0,5,No,9,No,No,2022-04-21
2173,Engineering,Software Engineer,Male,24.0,Single,Master's,112000.0,6,5.0,40.0,10,No,8,No,No,2017-11-22
1820,Operations,Operations Executive,Female,43.0,Single,Bachelor's,54100.0,5,4.0,44.0,1,No,11,No,No,2018-05-08
1841,Finance,Financial Analyst,Male,26.0,Married,Bachelor's,65500.0,4,5.0,19.0,19,No,13,Yes,No,14/11/2019
1625,Sales,Sales Manager,Male,28.0,Divorced,Bachelor's,75500.0,5,5.0,69.0,13,No,12,No,No,2018-07-15
1321,IT,System Administrator,Female,38.0,Single,Bachelor's,64500.0,0,3.0,67.0,1,No,4,No,No,2023-03-17
1064,Marketing,Marketing Manager,Female,36.0,Married,Master's,108900.0,8,2.0,57.0,23,Yes,10,No,Yes,2015-06-23
1828,IT,IT Support,Female,21.0,Divorced,Bachelor's,76400.0,3,3.0,44.0,1,Yes,5,No,No,2020-10-27
1708,Operations, Operations Executive  ,Male,26.0,Divorced,Bachelor's,51500.0,1,3.0,53.0,1,No,3,No,No,2022-05-30
2081,Finance,Accountant,Male,33.0,Divorced,PhD,90600.0,5,5.0,48.0,5,No,10,Yes,No,2018-11-27
1896,OPERATIONS,Operations Executive,Male,30.0,Divorced,Master's,60100.0,3,4.0,39.0,6,Yes,11,No,No,2020-11-02
2268,Engineering,Software Engineer,Male,30.0,Married,Bachelor's,86900.0,1,4.0,8.0,1,No,4,Yes,Yes,2022-12-18
1932,IT,IT Support,Female,45.0,Single,Bachelor's,73500.0,3,4.0,26.0,21,Yes,8,No,No,2020-09-26
2290,Marketing,Marketing Executive,Male,37.0,Divorced,High School,48400.0,0,4.0,32.0,4,No,18,No,No,2023-04-23
1802,Human Resources,HR Manager,Male,45.0,Married,Bachelor's,65800.0,1,4.0,31.0,7,No,7,No,No,2022-07-14
1198,Marketing, Content Strategist  ,Male,23.0,Single,Master's,71400.0,1,4.0,16.0,1,No,10,No,No,2022-10-04
2377,Sales,Account Manager,Female,42.0,Divorced,Bachelor's,71500.0,2,4.0,26.0,1,No,8,No,No,22/07/2021
1535,Operations,Operations Executive,Female,41.0,Divorced,Bachelor's,54400.0,3,3.0,43.0,1,No,12,Yes,No,2020-12-29
1380,Finance,Financial Analyst,Male,43.0,Married,Master's,86000.0,12,3.0,39.0,3,No,19,No,No,26/12/2011
1139,Sales,Account Manager,Female,29.0,Divorced,High School,68300.0,1,2.0,18.0,10,No,14,No,Yes,2022-10-17
2232,Operations, Operations Executive  ,Male,41.0,Single,Master's,66400.0,6,4.0,56.0,25,No,11,No,No,2017-10-27
1124,Human Resources,HR Executive,Female,36.0,Divorced,PhD,59900.0,1,2.0,78.0,1,Yes,7,No,Yes,2022-06-26
1731,Marketing,Content Strategist,Female,51.0,Divorced,Master's,67000.0,1,4.0,43.0,1,No,15,Yes,No,2022-10-24
1653,Customer Support,Support Team Lead,female,27.0,Divorced,Master's,70300.0,2,3.0,46.0,4,No,12,No,No,2021-07-05
1374,IT,System Administrator,Male,44.0,Married,Bachelor's,71200.0,2,4.0,30.0,9,No,12,Yes,No,2021-12-02
2312,Marketing,Content Strategist,Male,30.0,Single,Master's,73300.0,5,3.0,29.0,17,No,12,No,No,2018-04-02
2163,Customer Support,Support Executive,Male,22.0,Divorced,Bachelor's,45200.0,1,3.0,45.0,1,No,10,No,No,2022-09-26
1049,ENGINEERING,QA Engineer,Female,21.0,Married,PhD,119700.0,2,4.0,32.0,1,No,11,No,No,2021-03-27
2486,Sales,Sales Executive,Male,41.0,Married,Master's,70800.0,3,3.0,53.0,2,No,11,No,No,2020-07-18
1601,IT,IT Support,Female,36.0,Married,Master's,82900.0,4,3.0,54.0,1,No,12,No,Yes,2019-07-14
1790,Marketing,Marketing Executive,Female,52.0,Single,Bachelor's,79700.0,23,3.0,59.0,1,No,9,No,No,2000-06-05
1141,MARKETING, Content Strategist  ,Male,29.0,Divorced,Master's,71100.0,3,4.0,41.0,3,No,10,No,No,2020-04-07
1043,Marketing,Content Strategist,Male,55.0,Single,Bachelor's,59900.0,1,3.0,11.0,1,Yes,8,No,No,2022-10-04
1174,Customer Support,Support Team Lead,female,46.0,Divorced,Bachelor's,65100.0,1,4.0,36.0,23,Yes,7,No,No,2022-11-15
1253,Customer Support,Support Team Lead,Male,34.0,Divorced,High School,53400.0,0,3.0,48.0,4,No,7,No,No,2023-05-18
1930,Human Resources,HR Manager,Male,31.0,Married,PhD,97600.0,1,3.0,29.0,12,Yes,1,No,No,2022-10-27
1269,ENGINEERING,Senior Engineer,female,38.0,Divorced,Master's,144500.0,8,4.0,30.0,5,No,13,No,No,2015-07-22
1549,Sales,Sales Manager,Male,46.0,Married,Bachelor's,80600.0,0,3.0,36.0,6,No,11,No,No,04/10/2023
1398,Marketing,Marketing Executive,Male,29.0,Married,Master's,68300.0,0,1.0,45.0,1,No,17,No,Y,2023-07-20
2341,Finance,Finance Manager,Male,37.0,Divorced,Bachelor's,94400.0,5,5.0,62.0,5,Yes,6,Yes,Yes,2018-05-23
2254,Finance,Financial Analyst,Female,49.0,Married,Bachelor's,72000.0,3,3.0,19.0,1,No,5,No,No,2020-07-16
1498,Finance,Accountant,Male,40.0,Married,Master's,79800.0,0,4.0,56.0,7,No,20,No,No,2023-03-15
2144,Marketing,Marketing Manager,Male,42.0,Married,PhD,103600.0,1,4.0,40.0,5,No,12,No,No,2022-06-20
1415,FINANCE,Accountant,Male,31.0,Divorced,,,13,4.0,50.0,4,No,14,No,No,2010-07-27
1483,Sales,Sales Manager,Female,39.0,Single,Master's,102800.0,7,4.0,61.0,12,No,7,No,No,2016-07-09
1693,IT, IT Support  ,Male,42.0,Married,Bachelor's,68500.0,3,5.0,27.0,7,No,11,Yes,No,2020-04-03
1525,Finance,Financial Analyst,Male,48.0,Divorced,PhD,85700.0,0,3.0,22.0,1,No,8,No,No,2023-08-28
1303,Human Resources,HR Executive,Male,51.0,Single,Master's,62200.0,7,2.0,56.0,19,Yes,7,No,No,2016-04-03
2481,Finance,Accountant,Female,34.0,Divorced,Master's,69800.0,0,3.0,68.0,1,No,8,No,No,2023-07-31
1736,Sales,Sales Manager,male,33.0,Divorced,Bachelor's,81800.0,9,4.0,21.0,9,No,10,Yes,No,2014-12-03
1340,Sales,Sales Manager,Female,41.0,Divorced,Bachelor's,,10,3.0,40.0,1,No,9,No,No,2013-07-15
1609,IT, IT Manager  ,Female,20.0,Single,Master's,110300.0,2,4.0,53.0,2,Yes,10,No,No,2021-09-01
1636,Engineering,Senior Engineer,Male,42.0,Married,PhD,155200.0,1,4.0,44.0,3,Yes,16,No,Yes,2022-12-15
2238,Operations,Operations Executive,Male,20.0,Single,PhD,69500.0,0,3.0,16.0,1,Yes,9,No,No,2023-11-14
2099,Human Resources,HR Manager,Female,21.0,Single,Bachelor's,67600.0,1,3.0,65.0,5,No,14,Yes,Yes,2022-12-14
1720,Engineering,Senior Engineer,female,32.0,Single,Master's,145500.0,12,3.0,24.0,2,No,11,No,No,2011-11-18
1874,Operations,Operations Executive,Female,41.0,Single,Bachelor's,59800.0,6,4.0,55.0,17,No,18,No,No,2017-05-04
1648,Sales,Sales Executive,Male,39.0,Married,PhD,75100.0,6,4.0,19.0,1,Yes,9,Yes,No,2017-10-03
1251,IT,IT Manager,Male,39.0,Divorced,PhD,123400.0,7,4.0,51.0,4,Yes,10,No,No,2016-04-03
1628,Finance,Finance Manager,Female,41.0,Divorced,Bachelor's,92000.0,0,5.0,54.0,6,No,13,Yes,No,2023-07-09
1263,Engineering,Senior Engineer,Male,39.0,Married,Bachelor's,130200.0,0,2.0,72.0,12,No,17,No,No,2023-06-19
2038,OPERATIONS,Operations Executive,male,28.0,Divorced,Bachelor's,48900.0,0,4.0,55.0,5,No,11,Yes,No,2023-04-19
2450,Engineering,QA Engineer,Male,26.0,Divorced,Master's,103800.0,0,5.0,54.0,1,No,15,No,No,2023-08-17
1803,Marketing,Marketing Manager,Male,,Single,Bachelor's,,1,5.0,41.0,1,No,18,No,No,2022-09-06
2183,Human Resources,HR Manager,Male,36.0,Divorced,Bachelor's,84800.0,18,4.0,39.0,1,Yes,10,No,No,2005-04-12
2051,Marketing,Content Strategist,Female,37.0,Single,Master's,66300.0,5,3.0,54.0,23,No,13,No,Yes,2018-05-26
1908,IT,System Administrator,Female,40.0,Divorced,Bachelor's,64700.0,3,4.0,29.0,14,Yes,13,No,Yes,2020-08-18
1337,Human Resources,HR Manager,Male,32.0,Divorced,Master's,81900.0,3,4.0,26.0,1,No,18,No,No,2020-03-07
1096,Engineering,Senior Engineer,Male,31.0,Single,Bachelor's,112900.0,1,3.0,2.0,32,No,14,No,N,2022-03-28
2087,Sales,Sales Executive,Male,27.0,Married,Bachelor's,53000.0,2,3.0,42.0,34,No,19,No,No,2021-08-05
2284,Operations, Operations Manager  ,male,27.0,Married,,91300.0,1,1.0,33.0,3,No,14,No,No,2022-11-28
1651,Sales,Sales Executive,Male,30.0,Single,Master's,71400.0,2,2.0,19.0,1,Yes,9,No,Yes,2021-07-03
2271,Operations, Operations Executive  ,Female,20.0,Married,Master's,59800.0,0,1.0,17.0,6,No,19,No,No,2023-03-31
2192,Engineering,Senior Engineer,Male,34.0,Single,Bachelor's,131500.0,7,2.0,25.0,2,No,18,No,No,2016-06-09
1085,Sales,Account Manager,Male,30.0,Single,Bachelor's,70700.0,0,4.0,28.0,1,No,6,No,Yes,2023-04-21
1148,Customer Support,Support Executive,Female,34.0,Single,Bachelor's,45900.0,9,2.0,18.0,1,No,14,No,No,2014-10-20
1755,Finance,Accountant,Female,20.0,Single,PhD,93200.0,2,2.0,44.0,6,No,8,No,No,2021-10-30
2141,IT,IT Manager,Male,42.0,Single,Master's,119600.0,1,5.0,27.0,17,Yes,13,No,No,03/06/2022
1744,Operations,Operations Executive,Female,27.0,Single,Master's,63500.0,5,4.0,46.0,3,No,5,Yes,Yes,2018-11-03
2000,Sales,Sales Executive,Male,30.0,Divorced,Bachelor's,57500.0,3,4.0,57.0,16,No,8,No,No,2020-05-26
1362,Finance,Financial Analyst,Female,31.0,Divorced,Master's,83800.0,7,3.0,57.0,17,No,11,Yes,No,2016-04-20
2053,Marketing,Marketing Manager,Female,53.0,Married,Bachelor's,82600.0,7,3.0,24.0,26,No,10,No,Yes,2016-08-27
2094,Sales,Account Manager,Female,49.0,Married,PhD,102500.0,2,5.0,28.0,2,No,10,No,No,2021-09-13
2281,Engineering,QA Engineer,Female,22.0,Single,Master's,102500.0,0,3.0,26.0,2,No,3,Yes,No,2023-07-04
1965,Engineering,Senior Engineer,Male,27.0,Married,Master's,145100.0,4,4.0,39.0,1,No,4,No,No,2019-04-21
2017,IT,IT Support,Male,41.0,Married,High School,69200.0,9,4.0,30.0,4,Yes,9,Yes,No,2014-12-29
1652,Sales,Sales Manager,male,,Single,Master's,95000.0,6,2.0,58.0,13,No,13,Yes,Yes,09/10/2017
